huntington-hill,2010,294,1013279.0708419915
hamilton,2010,295,1027230.3358678896
lowndes,2010,295,1086508.555911973
jefferson,2010,295,1098210.3158916861
adams,2010,295,963493.161592317
webster,2010,295,1024514.5235404043
dean,2010,295,1009430.0361753249
huntington-hill,2010,295,1009430.0361753249
hamilton,2010,296,1023381.3012012229
lowndes,2010,296,1086622.4130860355
jefferson,2010,296,1097190.415786423
adams,2010,296,962226.618977938
webster,2010,296,1023381.3012012229
dean,2010,296,1008838.7035404043
huntington-hill,2010,296,1008838.7035404043
hamilton,2010,297,1021184.9367567785
lowndes,2010,297,1080665.5847527022
jefferson,2010,297,1095037.6040086453
adams,2010,297,958435.2949779379
webster,2010,297,1007705.481201223
dean,2010,297,1007705.481201223
huntington-hill,2010,297,1007705.481201223
hamilton,2010,298,1005509.1167567786
lowndes,2010,298,1085471.7117424062
jefferson,2010,298,1094263.8944394146
adams,2010,298,953901.9229779379
webster,2010,298,1005509.1167567786
dean,2010,298,1005509.1167567786
huntington-hill,2010,298,1005509.1167567786
hamilton,2010,299,1015540.5820742389
lowndes,2010,299,1079514.8834090729
jefferson,2010,299,1090414.8597727478
adams,2010,299,953237.8595911287
webster,2010,299,1002306.9548520168
dean,2010,299,1001717.7927567784
huntington-hill,2010,299,1001717.7927567784
hamilton,2010,300,1011749.2580742389
lowndes,2010,300,1053704.1162295856
jefferson,2010,300,1088666.9046212328
adams,2010,300,950035.6976863669
webster,2010,300,999864.762074239
dean,2010,300,995760.964423445
huntington-hill,2010,300,998515.6308520166
hamilton,2010,301,1010911.0727075721
lowndes,2010,301,1034241.1175962524
jefferson,2010,301,1085464.742716471
adams,2010,301,948806.8538955172
webster,2010,301,996073.438074239
dean,2010,301,991135.600423445
huntington-hill,2010,301,996073.438074239
hamilton,2010,302,1009266.1198870592
lowndes,2010,302,1030449.7935962523
jefferson,2010,302,1080685.006716471
adams,2010,302,946364.6611177394
webster,2010,302,991448.0740742389
dean,2010,302,987933.4385186832
huntington-hill,2010,302,991448.0740742389
hamilton,2010,303,1008706.7511783504
lowndes,2010,303,1028856.0398605167
jefferson,2010,303,1074316.5500498044
adams,2010,303,944168.2966732949
webster,2010,303,989803.1212537261
dean,2010,303,985491.2457409054
huntington-hill,2010,303,985491.2457409054
hamilton,2010,304,1004081.3871783504
lowndes,2010,304,1017415.5888605167
jefferson,2010,304,1073813.7976071592
adams,2010,304,943542.1797657318
webster,2010,304,988964.9358870593
dean,2010,304,983846.2929203926
huntington-hill,2010,304,983846.2929203926
hamilton,2010,305,1005454.4475877073
lowndes,2010,305,1013624.2648605166
jefferson,2010,305,1071694.8013849368
adams,2010,305,942631.1087150073
webster,2010,305,983008.1075537258
dean,2010,305,983008.1075537258
huntington-hill,2010,305,983008.1075537258
hamilton,2010,306,1003825.9374595023
lowndes,2010,306,1010422.1029557548
jefferson,2010,306,1062184.4080516037
adams,2010,306,939513.1901435788
webster,2010,306,982448.7388450173
dean,2010,306,980855.2957759482
huntington-hill,2010,306,980855.2957759482
hamilton,2010,307,999200.5734595022
lowndes,2010,307,1011213.21735107
jefferson,2010,307,1058393.0840516037
adams,2010,307,935173.8231435787
webster,2010,307,980295.9270672394
dean,2010,307,980295.9270672394
huntington-hill,2010,307,980295.9270672394
hamilton,2010,308,993243.7451261687
lowndes,2010,308,1009060.4055732922
jefferson,2010,308,1057403.5414200246
adams,2010,308,932086.298381674
webster,2010,308,979196.435254374
dean,2010,308,966692.9170672394
huntington-hill,2010,308,978667.4169390344
hamilton,2010,309,977567.9251261689
lowndes,2010,309,1009870.9064463084
jefferson,2010,309,1051151.2897533579
adams,2010,309,930953.0760424926
webster,2010,309,977567.9251261689
dean,2010,309,962159.5450672394
huntington-hill,2010,309,977567.9251261689
hamilton,2010,310,989376.7937524314
lowndes,2010,310,1003914.0781129749
jefferson,2010,310,1048033.3711819294
adams,2010,310,928800.264264715
webster,2010,310,973034.5531261687
dean,2010,310,960531.0349390343
huntington-hill,2010,310,973034.5531261687
hamilton,2010,311,986258.8751810028
lowndes,2010,311,999288.7141129748
jefferson,2010,311,1047555.7563614165
adams,2010,311,927155.3114442022
webster,2010,311,969916.6345547402
dean,2010,311,959431.5431261687
huntington-hill,2010,311,969916.6345547402
hamilton,2010,312,990665.8751587175
lowndes,2010,312,981635.7170703252
jefferson,2010,312,1046839.3586121288
adams,2010,312,924111.4938251546
webster,2010,312,967797.6383325179
dean,2010,312,956313.6245547401
huntington-hill,2010,312,967797.6383325179
hamilton,2010,313,984709.046825384
lowndes,2010,313,984537.6330227063
jefferson,2010,313,1028309.4186121288
adams,2010,313,923520.1611902338
webster,2010,313,966049.6831810027
dean,2010,313,954194.6283325179
huntington-hill,2010,313,966049.6831810027
hamilton,2010,314,983935.3372561533
lowndes,2010,314,978580.8046893728
jefferson,2010,314,1025221.893850224
adams,2010,314,919984.2111902338
webster,2010,314,962962.1584190981
dean,2010,314,952446.6731810027
huntington-hill,2010,314,962962.1584190981
hamilton,2010,315,979401.9652561534
lowndes,2010,315,978321.8335656028
jefferson,2010,315,1020596.5298502239
adams,2010,315,917865.2149680117
webster,2010,315,961942.258313835
dean,2010,315,949359.1484190981
huntington-hill,2010,315,961942.258313835
hamilton,2010,316,976314.4404942485
lowndes,2010,316,984479.2357084599
jefferson,2010,316,1019673.7630883191
adams,2010,316,916236.7048398065
webster,2010,316,961412.3300634793
dean,2010,316,936075.5384190981
huntington-hill,2010,316,961412.3300634793
hamilton,2010,317,960638.6204942486
lowndes,2010,317,979945.8637084599
jefferson,2010,317,1010460.8130883191
adams,2010,317,913214.7500779018
webster,2010,317,960638.6204942486
dean,2010,317,935055.6383138348
huntington-hill,2010,317,958368.5124444317
hamilton,2010,318,957594.802875201
lowndes,2010,318,969899.6457084598
jefferson,2010,318,1009050.8535278796
adams,2010,318,902689.0800779018
webster,2010,318,957594.802875201
dean,2010,318,934525.7100634794
huntington-hill,2010,318,957594.802875201
hamilton,2010,319,954572.8481132962
lowndes,2010,319,989136.3801140477
jefferson,2010,319,990787.4435278795
adams,2010,319,900941.1249263866
webster,2010,319,954572.8481132962
dean,2010,319,931481.8924444317
huntington-hill,2010,319,954572.8481132962
hamilton,2010,320,954070.0956706512
lowndes,2010,320,984797.0131140477
jefferson,2010,320,987743.625908832
adams,2010,320,900102.9395597199
webster,2010,320,954070.0956706512
dean,2010,320,918317.1924444316
huntington-hill,2010,320,950233.4811132961
hamilton,2010,321,953080.5530390722
lowndes,2010,321,1005119.3701435621
jefferson,2010,321,987289.3093722466
adams,2010,321,899003.4477468543
webster,2010,321,950534.1456706512
dean,2010,321,917543.4828752009
huntington-hill,2010,321,946697.5311132962
hamilton,2010,322,949544.6030390721
lowndes,2010,322,991835.7601435621
jefferson,2010,322,985893.4435480706
adams,2010,322,898444.0790381457
webster,2010,322,946194.7786706511
dean,2010,322,914521.5281132961
huntington-hill,2010,322,946194.7786706511
hamilton,2010,323,945205.2360390722
lowndes,2010,323,1004577.4372287224
jefferson,2010,323,981360.0715480706
adams,2010,323,891580.1490381456
webster,2010,323,945205.2360390722
dean,2010,323,910182.1611132963
huntington-hill,2010,323,945205.2360390722
hamilton,2010,324,943795.2764786327
lowndes,2010,324,989494.1571600506
jefferson,2010,324,978338.1167861659
adams,2010,324,890560.2489328824
webster,2010,324,943795.2764786327
dean,2010,324,906646.2111132963
huntington-hill,2010,324,931602.2260390721
hamilton,2010,325,943078.8787293449
lowndes,2010,325,976329.4571600505
jefferson,2010,325,969336.2801194993
adams,2010,325,885482.9905995491
webster,2010,325,943078.8787293449
dean,2010,325,906143.4586706512
huntington-hill,2010,325,930192.2664786326
hamilton,2010,326,942156.1119674401
lowndes,2010,326,970307.6594091349
jefferson,2010,326,967539.2546649538
adams,2010,326,884953.0623491935
webster,2010,326,942156.1119674401
dean,2010,326,905153.9160390721
huntington-hill,2010,326,929475.8687293448
hamilton,2010,327,941678.4971469273
lowndes,2010,327,957024.0494091347
jefferson,2010,327,966874.0281834723
adams,2010,327,881600.2650158602
webster,2010,327,941678.4971469273
dean,2010,327,903743.9564786325
huntington-hill,2010,327,928553.1019674401
hamilton,2010,328,940282.6313227513
lowndes,2010,328,968422.8163013654
jefferson,2010,328,965978.7277072818
adams,2010,328,880826.5554466295
webster,2010,328,939881.4716923817
dean,2010,328,903027.5587293447
huntington-hill,2010,328,928075.4871469273
hamilton,2010,329,938485.6058682058
lowndes,2010,329,971583.9136346987
jefferson,2010,329,960021.8993739486
adams,2010,329,878604.0487799628
webster,2010,329,937658.965025715
dean,2010,329,902104.7919674399
huntington-hill,2010,329,925852.9804802606
hamilton,2010,330,936263.0992015391
lowndes,2010,330,957768.480356921
jefferson,2010,330,957799.3927072819
adams,2010,330,875752.1787799628
webster,2010,330,936263.0992015391
dean,2010,330,899882.2853007732
huntington-hill,2010,330,924055.9550257149
hamilton,2010,331,922660.089201539
lowndes,2010,331,973733.8135569323
jefferson,2010,331,956320.3537329228
adams,2010,331,874762.6361483837
webster,2010,331,934309.3449793167
dean,2010,331,898085.2598462277
huntington-hill,2010,331,922660.089201539
hamilton,2010,332,920706.3349793167
lowndes,2010,332,958695.355197958
jefferson,2010,332,955887.6713171272
adams,2010,332,864868.4861483838
webster,2010,332,932830.3060049579
dean,2010,332,897607.6450257149
huntington-hill,2010,332,909376.479201539
hamilton,2010,333,917854.4649793167
lowndes,2010,333,945998.3980074817
jefferson,2010,333,952351.7213171272
adams,2010,333,859922.9911483838
webster,2010,333,931068.9145504124
dean,2010,333,896211.7792015391
huntington-hill,2010,333,896211.7792015391
hamilton,2010,334,928217.0445504125
lowndes,2010,334,943793.1114228549
jefferson,2010,334,951512.8424426684
adams,2010,334,858125.9656938383
webster,2010,334,928217.0445504125
dean,2010,334,894258.0249793169
huntington-hill,2010,334,894258.0249793169
hamilton,2010,335,927762.728013827
lowndes,2010,335,930638.9129043365
jefferson,2010,335,949751.4509881228
adams,2010,335,856716.0061333989
webster,2010,335,927762.728013827
dean,2010,335,891406.1549793169
huntington-hill,2010,335,891406.1549793169
hamilton,2010,336,926867.4275376366
lowndes,2010,336,925561.6545710032
jefferson,2010,336,947797.6967659006
adams,2010,336,856213.2536907537
webster,2010,336,926867.4275376366
dean,2010,336,889644.7635247714
huntington-hill,2010,336,889644.7635247714
hamilton,2010,337,926202.2010561551
lowndes,2010,337,925331.3514867541
jefferson,2010,337,943458.3297659006
adams,2010,337,854817.387866578
webster,2010,337,923514.6302043033
dean,2010,337,888165.7245504125
huntington-hill,2010,337,888165.7245504125
hamilton,2010,338,922849.4037228217
lowndes,2010,338,910343.9561296112
jefferson,2010,338,942838.9809727973
adams,2010,338,852863.6336443557
webster,2010,338,922849.4037228217
dean,2010,338,884812.9272170791
huntington-hill,2010,338,887711.408013827
hamilton,2010,339,909246.3937228217
lowndes,2010,339,903480.0261296112
jefferson,2010,339,941105.2567909791
adams,2010,339,848003.7703110224
webster,2010,339,921115.6795410035
dean,2010,339,884358.6106804938
huntington-hill,2010,339,884358.6106804938
hamilton,2010,340,907512.6695410035
lowndes,2010,340,912884.5555132276
jefferson,2010,340,940692.6991387089
adams,2010,340,847081.0035491176
webster,2010,340,907512.6695410035
dean,2010,340,883463.3102043032
huntington-hill,2010,340,883463.3102043032
hamilton,2010,341,894229.0595410035
lowndes,2010,341,908024.6921798943
jefferson,2010,341,937840.8291387089
adams,2010,341,845319.612094572
webster,2010,341,906673.7906665446
dean,2010,341,882798.0837228218
huntington-hill,2010,341,882798.0837228218
hamilton,2010,342,893390.1806665446
lowndes,2010,342,899255.0056671182
jefferson,2010,342,936618.8641863279
adams,2010,342,844603.2143452843
webster,2010,342,906241.108250749
dean,2010,342,881064.3595410036
huntington-hill,2010,342,881064.3595410036
hamilton,2010,343,890988.5592379731
lowndes,2010,343,892882.037881404
jefferson,2010,343,935804.9546625183
adams,2010,343,841853.9038690939
webster,2010,343,903839.4868221774
dean,2010,343,880225.4806665446
huntington-hill,2010,343,880225.4806665446
hamilton,2010,344,890555.8768221777
lowndes,2010,344,891299.0599401526
jefferson,2010,344,934595.204281566
adams,2010,344,840374.8648947349
webster,2010,344,901090.176345987
dean,2010,344,877823.8592379731
huntington-hill,2010,344,877823.8592379731
hamilton,2010,345,877391.1768221776
lowndes,2010,345,887335.6695592001
jefferson,2010,345,934201.3992498534
adams,2010,345,837973.2434661634
webster,2010,345,887806.566345987
dean,2010,345,877391.1768221776
huntington-hill,2010,345,877391.1768221776
hamilton,2010,346,874641.8663459871
lowndes,2010,346,883584.3185592002
jefferson,2010,346,933435.466364478
adams,2010,346,834786.7527994966
webster,2010,346,886584.601393606
dean,2010,346,874641.8663459871
huntington-hill,2010,346,874641.8663459871
hamilton,2010,347,873419.9013936061
lowndes,2010,347,880203.1553523035
jefferson,2010,347,931033.8449359066
adams,2010,347,830965.6787994967
webster,2010,347,885965.2526005027
dean,2010,347,869564.6080126539
huntington-hill,2010,347,873419.9013936061
hamilton,2010,348,868342.6430602729
lowndes,2010,348,884259.9651413806
jefferson,2010,348,927681.0476025731
adams,2010,348,830488.0639789839
webster,2010,348,872800.5526005026
dean,2010,348,868342.6430602729
huntington-hill,2010,348,872800.5526005026
hamilton,2010,349,867723.2942671695
lowndes,2010,349,880481.1997842375
jefferson,2010,349,927102.9887290098
adams,2010,349,828754.3397971657
webster,2010,349,872387.9949482324
dean,2010,349,867723.2942671695
huntington-hill,2010,349,867723.2942671695
hamilton,2010,350,865015.205695741
lowndes,2010,350,882312.4458887946
jefferson,2010,350,926726.6861431514
adams,2010,350,823999.1431304992
webster,2010,350,871178.2445672802
dean,2010,350,865015.205695741
huntington-hill,2010,350,865015.205695741
hamilton,2010,351,863805.4553147885
lowndes,2010,351,881026.6315561828
jefferson,2010,351,923977.3756669607
adams,2010,351,821291.0545590706
webster,2010,351,868470.1559958516
dean,2010,351,863805.4553147885
huntington-hill,2010,351,864602.6480434708
hamilton,2010,352,863392.8976625183
lowndes,2010,352,878760.1654847543
jefferson,2010,352,922709.6279746532
adams,2010,352,820395.7540828802
webster,2010,352,867656.246472042
dean,2010,352,861467.016386217
huntington-hill,2010,352,863392.8976625183
hamilton,2010,353,865317.8075434708
lowndes,2010,353,874004.9688180876
jefferson,2010,353,921212.1067625318
adams,2010,353,816644.4030828801
webster,2010,353,865317.8075434708
dean,2010,353,861054.4587339468
huntington-hill,2010,353,861054.4587339468
hamilton,2010,354,860240.5492101372
lowndes,2010,354,870253.6178180877
jefferson,2010,354,918873.6678339605
adams,2010,354,814305.9641543085
webster,2010,354,860240.5492101372
dean,2010,354,857867.9680672802
huntington-hill,2010,354,860240.5492101372
hamilton,2010,355,857054.0585434707
lowndes,2010,355,867170.0418180877
jefferson,2010,355,918130.5330513518
adams,2010,355,813851.6476177233
webster,2010,355,857054.0585434707
dean,2010,355,857054.0585434707
huntington-hill,2010,355,857054.0585434707
hamilton,2010,356,854738.4149720422
lowndes,2010,356,872423.7744498833
jefferson,2010,356,915422.4444799232
adams,2010,356,813186.4211362419
webster,2010,356,854738.4149720422
dean,2010,356,854738.4149720422
huntington-hill,2010,356,854738.4149720422
hamilton,2010,357,853972.4820866666
lowndes,2010,357,870645.76911655
jefferson,2010,357,914881.6797272351
adams,2010,357,807009.7744695751
webster,2010,357,853972.4820866666
dean,2010,357,849792.9199720421
huntington-hill,2010,357,853972.4820866666
hamilton,2010,358,852474.9608745456
lowndes,2010,358,865890.5724498832
jefferson,2010,358,912566.0361558066
adams,2010,358,804694.1308981464
webster,2010,358,852474.9608745456
dean,2010,358,849026.9870866666
huntington-hill,2010,358,852474.9608745456
hamilton,2010,359,847529.4658745456
lowndes,2010,359,859449.4504815957
jefferson,2010,359,912206.0945519418
adams,2010,359,801610.5548981465
webster,2010,359,852081.1558428331
dean,2010,359,847529.4658745456
huntington-hill,2010,359,847529.4658745456
hamilton,2010,360,850813.4081505254
lowndes,2010,360,852585.5204815957
jefferson,2010,360,911503.9894070145
adams,2010,360,800771.6760236876
webster,2010,360,850813.4081505254
dean,2010,360,843708.3918745455
huntington-hill,2010,360,847135.6608428331
hamilton,2010,361,848530.5449362396
lowndes,2010,361,859801.4405963598
jefferson,2010,361,910036.1631948932
adams,2010,361,796165.2010236876
webster,2010,361,850235.3492769621
dean,2010,361,836844.4618745456
huntington-hill,2010,361,845867.9131505254
hamilton,2010,362,847952.4860626763
lowndes,2010,362,858023.4352630265
jefferson,2010,362,908966.94386156
adams,2010,362,794943.2360713066
webster,2010,362,847952.4860626763
dean,2010,362,836450.656842833
huntington-hill,2010,362,842046.8391505253
hamilton,2010,363,844131.4120626764
lowndes,2010,363,854272.0842630264
jefferson,2010,363,907188.9385282266
adams,2010,363,788855.4327379733
webster,2010,363,844131.4120626764
dean,2010,363,834167.7936285473
huntington-hill,2010,363,839763.9759362397
hamilton,2010,364,839185.9170626764
lowndes,2010,364,858230.8772266242
jefferson,2010,364,905590.4123464084
adams,2010,364,786572.5695236877
webster,2010,364,839185.9170626764
dean,2010,364,832900.0459362397
huntington-hill,2010,364,839185.9170626764
hamilton,2010,365,836919.4509912479
lowndes,2010,365,851366.9472266242
jefferson,2010,365,903307.5491321227
adams,2010,365,786139.8871078921
webster,2010,365,836919.4509912479
dean,2010,365,832321.9870626763
huntington-hill,2010,365,836919.4509912479
hamilton,2010,366,835451.6247791266
lowndes,2010,366,856762.8391963212
jefferson,2010,366,900121.0584654561
adams,2010,366,784930.1367269396
webster,2010,366,835451.6247791266
dean,2010,366,827462.1237293431
huntington-hill,2010,366,833835.8749912478
hamilton,2010,367,833673.6194457933
lowndes,2010,367,854091.81617179
jefferson,2010,367,898676.2883139407
adams,2010,367,781907.8887269397
webster,2010,367,833673.6194457933
dean,2010,367,825195.6576579146
huntington-hill,2010,367,832057.8696579145
hamilton,2010,368,830590.0434457934
lowndes,2010,368,851367.0253425776
jefferson,2010,368,897617.7567306075
adams,2010,368,779641.4226555111
webster,2010,368,830590.0434457934
dean,2010,368,822112.0816579147
huntington-hill,2010,368,830590.0434457934
hamilton,2010,369,830213.7408599348
lowndes,2010,369,848344.7773425775
jefferson,2010,369,895351.290659179
adams,2010,369,775140.5043221776
webster,2010,369,828991.5172639753
dean,2010,369,820334.0763245814
huntington-hill,2010,369,825730.1801124602
hamilton,2010,370,830955.6558955079
lowndes,2010,370,841480.8473425775
jefferson,2010,370,895006.6657193084
adams,2010,370,773642.9831100565
webster,2010,370,828615.2146781166
dean,2010,370,816582.7253245813
huntington-hill,2010,370,818866.2501124601
hamilton,2010,371,827872.079895508
lowndes,2010,371,836620.9840092441
jefferson,2010,371,894499.6987636632
adams,2010,371,773023.6343169531
webster,2010,371,827872.079895508
dean,2010,371,815114.89911246
huntington-hill,2010,371,815114.89911246
hamilton,2010,372,824120.7288955079
lowndes,2010,372,832869.6330092442
jefferson,2010,372,878823.8787636631
adams,2010,372,764044.2943169529
webster,2010,372,824120.7288955079
dean,2010,372,813516.3729306419
huntington-hill,2010,372,813516.3729306419
hamilton,2010,373,822675.9587439928
lowndes,2010,373,833578.1589710361
jefferson,2010,373,878142.6718796054
adams,2010,373,763230.3847931434
webster,2010,373,819260.8655621746
dean,2010,373,813140.0703447832
huntington-hill,2010,373,813140.0703447832
hamilton,2010,374,821606.7394106595
lowndes,2010,374,836080.836945395
jefferson,2010,374,877812.4063122293
adams,2010,374,759656.2877931435
webster,2010,374,817816.0954106594
dean,2010,374,812396.9355621747
huntington-hill,2010,374,812396.9355621747
hamilton,2010,375,824115.2205130438
lowndes,2010,375,829699.1889642228
jefferson,2010,375,877166.4695788961
adams,2010,375,757878.2824598103
webster,2010,375,816746.8760773261
dean,2010,375,807641.7388955079
huntington-hill,2010,375,810952.1654106595
hamilton,2010,376,820363.8695130439
lowndes,2010,376,825947.8379642228
jefferson,2010,376,874082.8935788961
adams,2010,376,756610.5347675025
webster,2010,376,816044.7709323986
dean,2010,376,804619.490895508
huntington-hill,2010,376,809882.9460773261
hamilton,2010,377,820003.9279091791
lowndes,2010,377,829337.4274728494
jefferson,2010,377,872984.1789122294
adams,2010,377,756197.9771152321
webster,2010,377,815504.0061797105
dean,2010,377,803174.7207439928
huntington-hill,2010,377,806860.6980773262
hamilton,2010,378,818945.3963258459
lowndes,2010,378,824477.5641395161
jefferson,2010,378,869163.1049122295
adams,2010,378,753672.2985438037
webster,2010,378,812481.7581797105
dean,2010,378,802105.5014106594
huntington-hill,2010,378,806158.5929323987
hamilton,2010,379,814085.5329925125
lowndes,2010,379,813642.9447228493
jefferson,2010,379,868686.8632266234
adams,2010,379,752906.3656584282
webster,2010,379,805617.8281797105
dean,2010,379,801403.3962657319
huntington-hill,2010,379,805617.8281797105
hamilton,2010,380,811063.2849925124
lowndes,2010,380,819489.5203478492
jefferson,2010,380,863609.60489329
adams,2010,380,751438.539446307
webster,2010,380,804559.2965963772
dean,2010,380,800862.6315130438
huntington-hill,2010,380,800862.6315130438
hamilton,2010,381,808537.6064210839
lowndes,2010,381,828813.0593596697
jefferson,2010,381,863292.8195531539
adams,2010,381,749840.0132644888
webster,2010,381,804199.3549925125
dean,2010,381,798336.9529416151
huntington-hill,2010,381,799804.0999297105
hamilton,2010,382,801673.676421084
lowndes,2010,382,835074.6589744156
jefferson,2010,382,862025.6862198205
adams,2010,382,746947.1019311554
webster,2010,382,801673.676421084
dean,2010,382,797278.4213582819
huntington-hill,2010,382,799444.1583258457
hamilton,2010,383,796918.4797544171
lowndes,2010,383,830468.1839744156
jefferson,2010,383,859500.007648392
adams,2010,383,746369.0430575924
webster,2010,383,796918.4797544171
dean,2010,383,796918.4797544171
huntington-hill,2010,383,796918.4797544171
hamilton,2010,384,794779.5772544171
lowndes,2010,384,826894.0869744158
jefferson,2010,384,856477.7596483921
adams,2010,384,744924.2729060771
webster,2010,384,796573.8548145466
dean,2010,384,792312.0047544171
huntington-hill,2010,384,796573.8548145466
hamilton,2010,385,795892.6479304887
lowndes,2010,385,823768.3681414814
jefferson,2010,385,855534.3308248626
adams,2010,385,744530.4678743647
webster,2010,385,795892.6479304887
dean,2010,385,788737.9077544172
huntington-hill,2010,385,794434.9523145467
hamilton,2010,386,793753.7454304887
lowndes,2010,386,825471.7324686997
jefferson,2010,386,854907.6204915292
adams,2010,386,742391.5653743647
webster,2010,386,793753.7454304887
dean,2010,386,786599.0052544172
huntington-hill,2010,386,793753.7454304887
hamilton,2010,387,793246.7784748435
lowndes,2010,387,822902.0883734615
jefferson,2010,387,851156.2694915293
adams,2010,387,741322.3460410315
webster,2010,387,793246.7784748435
dean,2010,387,786254.3803145466
huntington-hill,2010,387,790179.6484304887
hamilton,2010,388,792148.0638081768
lowndes,2010,388,822102.7481792113
jefferson,2010,388,849017.3669915294
adams,2010,388,740579.2112584227
webster,2010,388,792148.0638081768
dean,2010,388,785573.1734304887
huntington-hill,2010,388,789672.6814748435
hamilton,2010,389,788573.9668081768
lowndes,2010,389,830391.5449216383
jefferson,2010,389,848083.3685356469
adams,2010,389,739520.6796750894
webster,2010,389,788573.9668081768
dean,2010,389,785066.2064748434
huntington-hill,2010,389,785066.2064748434
hamilton,2010,390,787928.0300748434
lowndes,2010,390,824214.8982549716
jefferson,2010,390,846215.4407578692
adams,2010,390,739144.3770892308
webster,2010,390,786706.039030399
dean,2010,390,783967.4918081767
huntington-hill,2010,390,783967.4918081767
hamilton,2010,391,786660.89674151
lowndes,2010,391,821820.0430168764
jefferson,2010,391,845619.1914655614
adams,2010,391,738442.2719443034
webster,2010,391,786060.1022970657
dean,2010,391,781074.5804748434
huntington-hill,2010,391,782099.5640303991
hamilton,2010,392,784792.9689637322
lowndes,2010,392,817319.1246835431
jefferson,2010,392,844377.1846706897
adams,2010,392,736574.3441665256
webster,2010,392,784792.9689637322
dean,2010,392,779206.6526970656
huntington-hill,2010,392,779206.6526970656
hamilton,2010,393,781900.057630399
lowndes,2010,393,816666.1816096677
jefferson,2010,393,844073.070744159
adams,2010,393,734179.4889284304
webster,2010,393,780186.4939637323
dean,2010,393,777939.5193637325
huntington-hill,2010,393,777939.5193637325
hamilton,2010,394,781569.792063023
lowndes,2010,394,802296.3734539011
jefferson,2010,394,839127.575744159
adams,2010,394,733638.7241757421
webster,2010,394,777293.582630399
dean,2010,394,777293.582630399
huntington-hill,2010,394,777293.582630399
hamilton,2010,395,776963.317063023
lowndes,2010,395,799901.5182158059
jefferson,2010,395,838679.3482753534
adams,2010,395,733278.7825718774
webster,2010,395,776963.317063023
dean,2010,395,766767.912630399
huntington-hill,2010,395,776963.317063023
hamilton,2010,396,776019.8882394937
lowndes,2010,396,795400.5998824727
jefferson,2010,396,837456.8504548407
adams,2010,396,731216.7997147345
webster,2010,396,776019.8882394937
dean,2010,396,762266.9942970655
huntington-hill,2010,396,772462.3987296898
hamilton,2010,397,774777.8814446218
lowndes,2010,397,794457.1710589431
jefferson,2010,397,836124.7453033255
adams,2010,397,730118.0850480678
webster,2010,397,774777.8814446218
dean,2010,397,761936.7287296897
huntington-hill,2010,397,771518.9699061604
hamilton,2010,398,772383.0262065266
lowndes,2010,398,797148.2249822866
jefferson,2010,398,835832.5574131295
adams,2010,398,728850.9517147345
webster,2010,398,772383.0262065266
dean,2010,398,760993.2999061603
huntington-hill,2010,398,769124.1146680652
hamilton,2010,399,771906.7845209207
lowndes,2010,399,793987.6046349257
jefferson,2010,399,830972.6940797961
adams,2010,399,727032.1658814012
webster,2010,399,771906.7845209207
dean,2010,399,758598.4446680652
huntington-hill,2010,399,767882.1078731933
hamilton,2010,400,767405.8661875873
lowndes,2010,400,789943.4811440832
jefferson,2010,400,829153.9082464627
adams,2010,400,726350.9589973432
webster,2010,400,767405.8661875873
dean,2010,400,757356.4378731933
huntington-hill,2010,400,767405.8661875873
hamilton,2010,401,769154.0002317049
lowndes,2010,401,790278.2463821784
jefferson,2010,401,827699.176610099
adams,2010,401,718209.1589973432
webster,2010,401,765587.080354254
dean,2010,401,756880.1961875872
huntington-hill,2010,401,765587.080354254
hamilton,2010,402,768837.2148915689
lowndes,2010,402,787883.3911440831
jefferson,2010,402,824806.2652767658
adams,2010,402,716178.0925687717
webster,2010,402,764653.0818983716
dean,2010,402,754818.2133304444
huntington-hill,2010,402,763525.0974971111
hamilton,2010,403,768210.5045582355
lowndes,2010,403,782351.6946893474
jefferson,2010,403,824227.763430612
adams,2010,403,715671.1256131264
webster,2010,403,762591.0990412288
dean,2010,403,752999.4274971111
huntington-hill,2010,403,762591.0990412288
hamilton,2010,404,766148.5217010926
lowndes,2010,404,777225.2448175526
jefferson,2010,404,822165.7805734691
adams,2010,404,713870.0695020154
webster,2010,404,762274.3137010926
dean,2010,404,746822.7808304444
huntington-hill,2010,404,762274.3137010926
hamilton,2010,405,764816.4165495776
lowndes,2010,405,774344.3461190232
jefferson,2010,405,821204.4052401357
adams,2010,405,713525.4445621449
webster,2010,405,761647.6033677593
dean,2010,405,745888.782374562
huntington-hill,2010,405,761647.6033677593
hamilton,2010,406,763593.9187290646
lowndes,2010,406,777645.8231618804
jefferson,2010,406,819403.3491290248
adams,2010,406,712879.5078288115
webster,2010,406,760315.4982162442
dean,2010,406,745571.9970344258
huntington-hill,2010,406,760315.4982162442
hamilton,2010,407,762997.6694367571
lowndes,2010,407,774557.9908133955
jefferson,2010,407,817008.4938909295
adams,2010,407,711637.5010339398
webster,2010,407,759093.0003957313
dean,2010,407,744945.2867010926
huntington-hill,2010,407,758514.4421051331
hamilton,2010,408,761542.9378003936
lowndes,2010,408,769973.2435342745
jefferson,2010,408,816585.8794203412
adams,2010,408,710694.0722104103
webster,2010,408,757291.9442846201
dean,2010,408,743613.1815495774
huntington-hill,2010,408,757291.9442846201
hamilton,2010,409,759741.8816892824
lowndes,2010,409,769413.7091325651
jefferson,2010,409,816033.7967422786
adams,2010,409,709239.3405740467
